Restaurant ID,Cuisines
17582668,American
17582668,BBQ
17582668,Steak
7005582,Cafe
6901081,Italian
6901231,Indian
6901231,Pakistani
6900992,Pakistani
6900992,Indian
7601577,Scottish
7601577,Cafe
6103683,Italian
6104220,Indian
6104220,Street Food
6801395,British
6801395,Contemporary
7302637,Brazilian
17284197,Japanese
17284197,Steak
17284197,Sushi
17284241,Japanese
17284241,Steak
17284241,Sushi
17284390,Seafood
17284390,Tapas
17284390,Bar Food
17293281,American
17293281,Southern
17293281,Southwestern
17293205,American
17293273,Italian
17293890,International
17293890,Southern
17294556,Chinese
17294556,Steak
17294607,American
17294607,Caribbean
17294607,Seafood
17295028,Breakfast
17295028,French
17295109,American
17294712,Mexican
17294712,Southwestern
17294712,Sushi
17295033,Steak
17303787,Sushi
17303787,Thai
17304726,Brazilian
17304533,American
17316233,American
17316233,Mediterranean
17316233,Seafood
17315883,Italian
17315883,Pizza
17316018,American
17316018,Breakfast
17316018,Burger
17316743,American
17316743,International
17316743,Sushi
17316381,International
17316416,Mediterranean
17316416,Tapas
17316416,Vegetarian
17330185,Japanese
17330185,Steak
17330735,Japanese
17330735,Steak
17330735,Sushi
17330676,Japanese
17330676,Sushi
17330676,Thai
17330048,Seafood
17330048,Steak
17330048,Vegetarian
17330311,American
17330311,Tapas
17330628,Italian
17330628,Mediterranean
17330628,Pizza
17330546,American
17330546,Seafood
17330546,Steak
17334217,Japanese
17334217,Sushi
17335195,Sushi
17335195,Teriyaki
17335168,Japanese
17335168,Sushi
17258350,BBQ
17258350,Caribbean
17258350,Cajun
17258036,Italian
17258036,Pizza
17258154,American
17258154,Pizza
17258154,Bar Food
17259340,French
17259200,Seafood
17259200,Sushi
17342811,Japanese
17342811,Steak
17342811,Sushi
17342770,International
17342770,Pizza
17342625,American
17374552,Not Specified
17375198,American
17375198,Southern
17375214,German
17501439,Not Specified
17501279,American
17501279,Seafood
17501268,Japanese
17501268,Steak
17501268,Sushi
17534788,American
17534788,International
17534788,Southwestern
17061237,Spanish
17061237,Tapas
17057925,New American
17057925,Tapas
17059012,German
17057797,Mediterranean
17057797,Turkish
17059060,Not Specified
17061231,Pub Food
17580142,Burger
17580142,Bar Food
17580142,Steak
17580412,Italian
17580412,Pizza
17580412,Seafood
17579992,Seafood
17579992,Sushi
17580030,European
17580030,International
17580030,Tapas
17580020,American
17580020,Seafood
17580020,Sushi
17580408,Seafood
17579653,Caribbean
17579653,Seafood
17579653,Steak
17580422,Burger
17580422,Sandwich
17580422,Seafood
17580539,Caribbean
17580539,Seafood
17580021,Sandwich
17580021,Seafood
17580021,Cajun
17582522,Italian
17582522,Pizza
17582522,Sandwich
17582625,American
17582625,Seafood
17582625,Steak
17582669,New American
17145408,Burger
17143336,Japanese
17143336,Seafood
17143336,Sushi
17142297,Hawaiian
17142297,Seafood
17142297,Steak
17142535,Hawaiian
17142535,Seafood
17142535,Steak
17143950,American
17143950,Asian
17143950,Burger
17615915,Southern
17616487,Burger
17615979,American
17615979,Southern
17616025,American
17616025,Seafood
17616025,Steak
17615855,Breakfast
17615855,Cajun
17616295,Seafood
18483224,Cafe
18483446,Finger Food
17621616,Burger
17621616,Seafood
17621616,Steak
17621763,Japanese
17621763,Sushi
17621833,American
17621833,Seafood
17621833,Steak
17621960,Japanese
17621960,Steak
17621960,Sushi
17621755,Pizza
17102241,Breakfast
17096198,American
17096198,Seafood
17096198,Steak
17093135,Sandwich
17093135,Seafood
17093135,Steak
17095236,European
17095236,German
17095979,Breakfast
17095979,Mexican
17099856,Desserts
17099856,Bar Food
17100307,International
17100307,Italian
17100307,Southern
17100547,Seafood
17100547,Steak
17093124,Cuban
17093124,Spanish
17677978,Seafood
17677978,Southern
17677988,Burger
17677988,Seafood
17677988,Steak
17678307,Fast Food
17678307,Seafood
17678055,Greek
17678055,Italian
17678291,Southern
17696918,American
17696918,Italian
17696918,Seafood
17697398,Japanese
17697398,Sushi
17697386,American
18376208,Fast Food
18376208,American
18251260,Thai
7100072,Vietnamese
7100072,Fish and Chips
7100535,Cafe
6900724,Latin American
7600062,American
7602340,Burger
7602340,Grill
6102615,American
6102615,Burger
6113973,Ramen
6113973,Japanese
6801963,Burger
6801963,American
6001748,Kebab
6001748,Turkish Pizza
6004813,Pizza
5915547,Desserts
5915547,BÌ_rek
17294850,Thai
17058534,American
17058534,Sandwich
17058534,Salad
17064266,Asian
17064266,Thai
17061205,American
17061205,BBQ
17061205,Sandwich
17143970,American
17143970,Pizza
17143970,Bar Food
17678231,Asian
17678231,Chinese
17678231,Thai
7000992,Chinese
6900160,Burger
6900160,American
7600902,Cafe
7600902,Bakery
7600902,Desserts
7602224,Pizza
7602224,Italian
7600118,American
6114338,Steak
6103211,Indian
6103211,North Indian
6103211,Curry
6103211,Cafe
6801051,Pakistani
6801051,Indian
6801051,Afghani
6801051,Curry
6800908,Indian
6800908,Curry
6004408,Cafe
6004408,Desserts
5916085,Cafe
6601005,Cafe
6600060,Brazilian
6600060,Cafe
16613507,Tea
16613507,Modern Australian
16609169,Bar Food
16609169,Modern Australian
16613059,Coffee and Tea
16613059,Modern Australian
16613649,Mediterranean
16613649,Seafood
17582524,American
17582524,Breakfast
17144991,Seafood
18493989,Singaporean
18493989,Chinese
18493989,Seafood
18493989,Malay
18493989,Indian
16608059,Modern Australian
16608059,Australian
6900224,Thai
6900811,Turkish
6901051,British
7600803,Cafe
7600803,Bakery
7600217,Italian
7602204,Mexican
7600471,Cafe
6100054,Indian
6100054,Curry
6117406,American
6117406,Burger
6117859,American
6117859,Burger
6800280,American
6800280,Fast Food
6800280,Desserts
6800280,Steak
6801329,British
6801329,Burger
6801329,Cafe
6800263,Indian
5901782,Cafe
17284404,BBQ
17284404,Burger
17284404,Seafood
17284139,Pizza
17284139,Bar Food
17284139,Sandwich
17284145,Chinese
17284145,Seafood
17284145,Vegetarian
17284175,American
17284175,Burger
17284175,Sandwich
17284179,American
17284179,Steak
17293186,American
17293186,Italian
17293186,Pizza
17293180,American
17293180,Italian
17293180,Pizza
17293870,Asian
17293870,Japanese
17293870,Sushi
17293873,Burger
17293873,Bar Food
17294279,International
17294279,Tapas
17294279,Vegetarian
17295215,American
17295215,Burger
17294642,BBQ
17294441,Desserts
17294441,Italian
17294441,Pizza
17294552,Italian
17294552,Pizza
17294552,Sandwich
17294623,Bar Food
17294623,Sandwich
17294623,Seafood
17295069,Indian
17294261,German
17294836,Burger
17294836,Seafood
17303465,American
17303465,Bar Food
17303642,Italian
17303642,Pizza
17303670,Breakfast
17303670,Sandwich
17303480,American
17303480,Bar Food
17303646,Pizza
17304929,American
17304929,Burger
17305123,Italian
17305123,Seafood
17305123,Vegetarian
17303990,Japanese
17303990,Sushi
17303990,Teriyaki
17304486,American
17304486,BBQ
17304486,Steak
17316038,American
17316038,BBQ
17316038,Burger
17316771,Indian
17316389,American
17316389,Italian
17316389,Pizza
17316278,Indian
17316766,Breakfast
17316766,Diner
17316374,Pizza
17316802,American
17316802,Breakfast
17316449,BBQ
17316603,Pizza
17316603,Sandwich
16659169,Japanese
16659169,Sushi
18366580,Asian
18366580,Japanese
17330611,American
17330611,Seafood
17330611,Cajun
17330609,American
17330024,Burger
17330024,Bar Food
17330024,Southern
17330074,Pizza
17330074,Bar Food
17330604,Steak
17330087,Chinese
17330137,BBQ
17330137,Southern
17330309,Pizza
17330638,American
16643459,Chinese
16643459,Canadian
17334434,American
17334434,BBQ
17334434,Southern
17334213,BBQ
17333797,American
17334254,Italian
17334211,American
17334211,Japanese
17334211,Sushi
17334034,Thai
17335173,Indian
17335173,Mediterranean
17335173,Middle Eastern
17335225,Burger
17335225,Pizza
17334965,Italian
17335189,American
17335189,Breakfast
17335156,Asian
18453427,American
18453427,Bar Food
18453427,BBQ
17793744,Mexican
17334718,Chinese
17334763,Thai
17334782,American
17334846,Mexican
17334853,American
17334958,American
17334958,BBQ
17334958,Steak
17258496,BBQ
17258496,Burger
17258496,Desserts
17259395,American
17259395,Coffee and Tea
17258136,Asian
17258136,Sushi
17258136,Thai
17258522,Asian
17258522,Chinese
17259958,Latin American
17259958,Mexican
17259368,Chinese
17259368,Pizza
17259243,Japanese
17259243,Sushi
17259248,American
17259248,BBQ
17258552,American
17258552,Breakfast
17259550,Latin American
17342498,Seafood
17342781,American
17342781,BBQ
17342781,Seafood
17342799,Italian
17342772,American
17342772,Burger
17342772,Sandwich
17342556,American
17342556,Burger
17342576,American
17342576,Burger
17342594,American
17342594,Italian
17342652,Italian
17342652,Pizza
17342810,American
17342810,Burger
17342810,Pizza
17342810,Cafe
17374405,American
17374405,Sandwich
17374405,Seafood
17375164,American
17375164,Burger
17375164,Cajun
17375077,Bar Food
17375077,Seafood
17375077,Vegetarian
17375141,Seafood
17375072,Sandwich
17375072,Seafood
17375072,Cajun
17375074,BBQ
17374921,American
17374921,European
17374921,Sandwich
17375089,American
17375089,Southern
17374978,Burger
17374978,German
17374978,Sandwich
17452342,Thai
17501291,Coffee and Tea
17501291,Cuban
17501291,Latin American
17500767,Seafood
17500819,Chinese
17500819,Thai
17500911,Burger
17500911,Desserts
17500911,Bar Food
17501315,American
17501315,Chinese
17501315,Sushi
17501201,Italian
17501281,Pizza
17501281,Sandwich
17501281,Vegetarian
17501292,American
17501292,Greek
17501292,Seafood
17501308,BBQ
17687832,Italian
17687832,Pizza
17061296,American
17061296,Sandwich
17061296,Tea
17064031,Cajun
17066603,Southern
17066603,Cajun
17066603,Soul Food
17061253,American
17061253,Breakfast
17061253,Vegetarian
17580453,Mexican
17580453,Southwestern
17580453,Tex-Mex
17580590,Tapas
17580704,Burger
17580704,Bar Food
17579928,Latin American
17579928,Mexican
17579928,Southwestern
17580074,Japanese
17580074,Sushi
17580350,Italian
17580350,Mediterranean
17580350,Pizza
17580476,Breakfast
17580476,Burger
17582560,American
17582560,Greek
17582670,American
17582670,Pizza
17582700,Asian
17582700,Sushi
17582700,Vegetarian
17582664,Indian
17582664,International
17582664,Vegetarian
17582682,Desserts
17582682,Thai
18491935,Indian
18491935,Persian
17629582,American
17629582,BBQ
17629582,Burger
17144717,Seafood
17142096,Breakfast
17142096,Burger
17142747,American
17143705,American
17143705,Breakfast
17143705,Hawaiian
17616266,International
17616266,Mediterranean
17616266,Sandwich
17615976,American
17615976,Bar Food
17615976,Sandwich
17615597,American
17615597,Breakfast
17615740,American
17615740,Bar Food
17616348,Breakfast
17616348,Diner
17616348,Sandwich
17616076,Cafe
17616076,Sandwich
17616076,Southern
17621780,Asian
17621780,Chinese
17621781,Chinese
17621788,Pizza
17621869,Caribbean
17621869,Mexican
17621869,Cajun
17621946,Italian
17096140,BBQ
17096140,Caribbean
17096140,Seafood
17099925,Latin American
17099925,Mexican
17099925,Southwestern
17092257,American
17092257,Italian
17092257,Seafood
17092799,Spanish
17092799,Tapas
17095222,British
17095222,Bar Food
17095222,Sandwich
17092801,Breakfast
17092801,Spanish
17092801,Tapas
17093273,American
17093273,Burger
17678243,Bar Food
17678043,Mexican
17677990,Pizza
17677990,Sandwich
17678276,American
17678222,American
17678222,Southern
17678229,Japanese
17678229,Sushi
17678097,Italian
17678233,Indian
17678233,Middle Eastern
17678148,Mexican
17678218,BBQ
17696871,Italian
17696871,Pizza
17696871,Vegetarian
17697384,Asian
17697384,Chinese
17696920,Burger
17696920,Pizza
17696920,Sandwich
17696941,Sandwich
17696941,Sushi
17696941,Tapas
17696955,American
17696955,BBQ
17696955,Steak
17696957,Pizza
17696957,Sandwich
17697418,Mexican
17697304,Mexican
17697332,Japanese
17697332,Steak
17697332,Sushi
17694056,Burger
17694056,Greek
17694056,Sandwich
17559793,Burger
17559793,Seafood
17559793,Steak
16668008,Asian
18217279,Desserts
7101011,Fast Food
7602219,Sushi
7602219,Japanese
7602219,Cantonese
7600188,Indian
6800678,Indian
6800678,Grill
6801039,Italian
16611114,Bar Food
16611114,Steak
16608864,Modern Australian
16604911,Pizza
16604911,Bar Food
16612028,Cafe
16607969,Cafe
16607969,Australian
16604358,Cafe
16604358,Coffee and Tea
16604358,Modern Australian
16612550,Breakfast
16612550,Modern Australian
16611498,Breakfast
16611498,Coffee and Tea
17842104,Cafe
16611701,Asian
16608483,Cafe
16608483,Coffee and Tea
16608483,Sandwich
16604370,Breakfast
16604370,Coffee and Tea
16604370,Modern Australian
18484423,Bakery
16605194,Australian
16608209,Coffee and Tea
16608209,Tapas
16608209,Australian
7000162,Ice Cream
7000162,Desserts
6901062,British
6901062,Cafe
18273002,Greek
18273002,Mediterranean
18273002,Middle Eastern
6900843,Indian
6900843,South Indian
6900069,Mexican
7601106,Indian
7601106,Cafe
7601024,Thai
7601024,Asian
7601177,Indian
7601177,Street Food
6127163,Taiwanese
6127163,Street Food
6800443,Pizza
6800443,Fast Food
6900883,Cafe
6900883,British
6901394,Ice Cream
6901394,Desserts
6901394,Cafe
7600097,Bakery
7600097,Cafe
6800538,Fast Food
6800538,American
17284203,American
17284203,BBQ
17284397,Coffee and Tea
17284397,Sandwich
17284094,Fast Food
17284409,Asian
17284409,Chinese
17284409,Vegetarian
17284150,Chinese
17284158,Not Specified
17284279,Italian
17284279,Pizza
17284364,American
17284364,Breakfast
17284364,Diner
17293301,Southern
17293409,Mexican
17293163,Japanese
17293163,Korean
17293228,Breakfast
17293228,Burger
17293228,Sandwich
17293880,Breakfast
17293880,Sandwich
17293169,American
17293169,Burger
17293169,Sandwich
17293229,International
17293229,Southern
17293229,Vegetarian
17293897,Sandwich
17293877,Mexican
17293877,Spanish
17293915,Bar Food
17293422,Italian
17293422,Pizza
17293422,Sandwich
17294014,Desserts
17294014,Latin American
17294014,Argentine
17294300,Desserts
17294300,Sandwich
17294300,Southern
17294565,Mexican
17295115,Vietnamese
17294883,Mexican
17303655,European
17303655,Spanish
17303478,American
17303478,Burger
17303478,Sandwich
17304733,American
17304733,Burger
17303684,Pizza
17303772,Mexican
17304741,Breakfast
17315995,Mexican
17316201,Chinese
17316201,Sushi
17316201,Thai
17316208,Chinese
17316744,Burger
17316751,American
17316751,Breakfast
17316751,Burger
17558684,American
17558684,Breakfast
17558684,Desserts
17330755,Asian
17330755,Vietnamese
17330397,Breakfast
17330397,Diner
17330397,Southern
17330615,Asian
17330615,Chinese
17334348,Desserts
17334348,Sandwich
17334355,Mexican
17334355,Tex-Mex
17334212,BBQ
17334212,Breakfast
17334212,Southern
17334273,Mexican
17333836,American
17333836,Burger
17334197,Fast Food
17333882,Mexican
17334390,Japanese
17334414,Desserts
17334414,Sandwich
17334082,BBQ
17334364,American
17334364,Diner
17334364,Southern
17334398,American
17334398,BBQ
17334398,Southern
17334219,Italian
17334219,Pizza
17335219,American
17335219,Breakfast
17335219,Greek
17334717,Fast Food
17335158,American
17257684,Asian
17257684,Vegetarian
17257684,Vietnamese
17257684,Bubble Tea
17259625,Burger
17259625,Desserts
17259625,Vegetarian
17259166,Chinese
17259335,Breakfast
17259335,Mexican
17259335,Southwestern
17342816,Breakfast
17342648,Mexican
17342771,Mexican
17342585,Mexican
17342494,Breakfast
17342494,Pizza
17342665,American
17342665,Breakfast
17342665,Burger
17536645,Mexican
17375060,BBQ
17375060,Burger
17375060,Seafood
17375078,BBQ
17375049,Chinese
17375049,Japanese
17375049,Thai
17375180,BBQ
17375180,Sandwich
17375047,Thai
17374819,Southern
17374951,German
17374951,Ice Cream
17375104,Italian
17375104,Pizza
17375104,Sandwich
17557488,Burger
17557488,Desserts
17557488,Sandwich
17500759,Pizza
17500759,Sandwich
17501298,Desserts
17501298,Greek
17501298,Sandwich
17500872,Greek
17500872,Mediterranean
17500872,Vegetarian
17501247,Japanese
17501247,Sushi
17501247,Thai
17501143,Mexican
17501301,Japanese
17501301,Sushi
17501301,Thai
17482142,Breakfast
17482142,Burger
17064405,Asian
17064405,Latin American
17064405,Vegetarian
17580160,Italian
17580160,Pizza
17580160,Sandwich
17580349,Asian
17580349,Vietnamese
17580511,Greek
17582467,Burger
17582467,Fast Food
17582498,Asian
17582498,Thai
17582527,Chinese
17582551,Coffee and Tea
17582551,Sandwich
17582558,Pizza
17582558,Sandwich
17582677,Burger
17582677,Pizza
17582677,Sandwich
17582546,Mexican
17142698,Not Specified
17142519,American
17142519,Hawaiian
17145077,Asian
17141447,Asian
17141447,Breakfast
17141447,Hawaiian
17145495,Japanese
17144732,Breakfast
17615924,Desserts
17615924,Sandwich
17615924,Ice Cream
17616203,Breakfast
17616203,Vegetarian
17616590,American
17616590,Breakfast
17616368,Coffee and Tea
17616368,Desserts
17616465,Not Specified
17621696,American
17621696,Pizza
17621696,Bar Food
17621744,Asian
17621744,Vegetarian
17621744,Vietnamese
17621759,BBQ
17621793,Burger
17621796,American
17621796,Desserts
17621796,Diner
17621831,American
17621832,American
17621832,Fast Food
17621834,Mexican
17621746,Asian
17621746,Thai
17621746,Vegetarian
17095098,Italian
17095098,Deli
17093600,Mexican
17093600,Vegetarian
17677991,Burger
17677991,Bar Food
17677991,Vegetarian
17678283,Mexican
17678326,Mexican
17558738,Coffee and Tea
17558738,Mediterranean
17697444,Indian
17697444,Middle Eastern
17696891,Desserts
17696901,Chinese
17697417,American
17697417,Breakfast
17697406,Coffee and Tea
17697406,Desserts
